Timestamp,Open,High,Low,Close,Volume,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume
2021-09-06 21:00:00,51921.78,52142.85,51833.31,52098.99,1571.36922,81721093.8814686,45558.0,960.67467,49971219.2417873
2021-09-06 22:00:00,52098.99,52626.52,52072.11,52591.21,3639.868477,190734851.70194733,109727.0,1912.408314,100196961.04106653
2021-09-06 23:00:00,52591.22,52780.0,52334.76,52663.9,2018.047575,106067962.78565258,91354.0,1008.548089,53015899.25730578
2021-09-07 00:00:00,52666.2,52766.94,52336.1,52500.01,2483.18539,130472704.4531564,59541.0,1224.35864,64333178.8516948
2021-09-07 01:00:00,52500.01,52697.52,52433.71,52489.55,1819.47212,95611370.7166333,41571.0,754.59025,39654148.5042572
2021-09-07 02:00:00,52489.55,52840.0,52489.55,52698.0,2079.204723,109519396.75997321,86963.0,1217.314943,64129414.60765071
2021-09-07 03:00:00,52698.01,52920.0,52615.43,52654.16,1936.885036,102170242.43224537,90413.0,897.835935,47369198.76473924
2021-09-07 04:00:00,52654.16,52689.56,52501.0,52520.0,1520.94207,80017151.7813335,38030.0,722.69545,38022914.8706054
2021-09-07 05:00:00,52519.99,52731.0,52392.27,52665.01,1966.68601,103339851.520053,51345.0,908.83743,47758245.7298667
2021-09-07 06:00:00,52665.01,52682.7,52329.43,52334.71,1922.36591,100987490.0278717,56757.0,870.22942,45715061.1556561
2021-09-07 07:00:00,52334.71,52470.0,52061.42,52344.08,2775.53628,145104644.1793305,76580.0,1346.5965,70408727.3267521
2021-09-07 08:00:00,52344.08,52366.46,51069.0,51192.7,7755.30271,400164884.146556,168331.0,3470.08995,179016009.705537
2021-09-07 09:00:00,51192.7,51463.4,50402.0,50860.5,6998.79171,356789463.334688,187939.0,3510.61124,178963605.1467075
2021-09-07 10:00:00,50860.5,51245.31,50803.32,51130.22,3744.70898,191084482.7900966,163062.0,2031.02483,103642555.8837096
2021-09-07 11:00:00,51130.22,51202.0,50912.01,50941.48,2566.77222,131069502.2507884,79574.0,1274.37548,65086920.0417402
2021-09-07 12:00:00,50943.75,51124.91,50660.22,50984.89,3225.01112,164132508.0592652,92489.0,1675.87494,85288872.3991274
2021-09-07 13:00:00,50985.27,51080.0,50559.13,50590.54,2582.63062,131421588.400593,82306.0,1226.53922,62424344.9560777
2021-09-07 14:00:00,50590.55,50789.0,47300.0,47374.1,15798.199276,783162527.6159548,393906.0,7430.36644,369060902.2097942
2021-09-07 15:00:00,47300.0,48915.62,42843.05,46656.07,29942.698524,1389399968.5477762,716399.0,12851.069518,597266719.7446256
2021-09-07 16:00:00,46656.07,47544.93,46294.33,47425.0,9031.54319,424675395.0557923,226396.0,4548.17413,213843539.7626015
2021-09-07 17:00:00,47424.99,47539.38,46569.62,46606.44,5333.60966,250903066.4518022,154430.0,2446.50802,115100835.7455741
2021-09-07 18:00:00,46606.44,47350.0,45901.57,46922.02,6073.41925,283503369.6265895,167292.0,2935.56091,137098981.1111063
2021-09-07 19:00:00,46922.02,47240.04,46515.68,46694.59,2513.80486,117936708.871138,83161.0,1220.24093,57254878.7201597
2021-09-07 20:00:00,46691.58,47140.54,46271.05,46795.28,3610.40023,168689553.7488011,93550.0,1789.01857,83571683.0006761
2021-09-07 21:00:00,46795.28,46949.33,46080.01,46550.0,2456.28094,114068019.8256789,79614.0,1202.50883,55867391.1269428
2021-09-07 22:00:00,46549.99,47000.0,46306.29,46777.03,2254.48208,105394488.8717791,67181.0,1185.01793,55381557.7373534
2021-09-07 23:00:00,46777.03,47186.3,46447.56,46863.73,2656.86981,124487393.4025466,64881.0,1196.16247,56008886.9357704
2021-09-08 00:00:00,46868.57,47110.0,46412.98,47035.99,2796.57153,130908008.940467,67638.0,1334.92204,62497108.9134664
2021-09-08 01:00:00,47030.55,47197.72,46701.63,47186.29,1541.42796,72343277.8787307,51200.0,767.90446,36038106.9377862
2021-09-08 02:00:00,47186.28,47340.99,47047.07,47055.5,1871.49263,88306802.4444864,58380.0,927.07873,43744206.2966134
2021-09-08 03:00:00,47055.49,47124.76,46234.29,46450.41,2694.82131,125491797.9289791,64713.0,1378.42317,64174837.9924046
2021-09-08 04:00:00,46450.4,46825.5,46292.59,46432.12,1725.45336,80442490.5885411,51656.0,868.6479,40502045.3338538
2021-09-08 05:00:00,46432.11,46697.49,45958.18,46074.84,2384.95767,110544103.0918384,63739.0,1091.41744,50609419.8335085
2021-09-08 06:00:00,46074.41,46386.0,45007.0,45150.01,6670.89016,304108568.4208044,150789.0,3401.14293,155113540.0622575
2021-09-08 07:00:00,45150.01,45550.0,45025.04,45080.3,3900.7673,176830199.9663901,111513.0,1908.07761,86502737.0993641
2021-09-08 08:00:00,45075.72,46033.62,44412.02,45983.62,6435.75004,290756320.505299,155623.0,3073.11092,138981593.6715847
2021-09-08 09:00:00,45983.61,46375.42,45727.0,46260.13,3159.86559,145450808.3862597,82908.0,1531.77488,70527945.045618
2021-09-08 10:00:00,46260.13,46594.01,45800.0,46463.7,2750.3231,126970848.2554666,73112.0,1302.56837,60144317.5998115
2021-09-08 11:00:00,46463.69,46780.0,46340.0,46394.09,2719.5083,126519370.7869404,73145.0,1343.67839,62517898.2202202
2021-09-08 12:00:00,46394.82,46700.0,46114.66,46254.25,2508.91836,116616279.1397497,69422.0,1227.66452,57068568.8504768
2021-09-08 13:00:00,46254.26,46900.0,45583.0,46315.68,3562.60497,164926925.3685204,111895.0,1769.07183,81921845.5595372
2021-09-08 14:00:00,46315.67,46374.1,45648.53,45821.2,2703.6565,124422742.8134322,73630.0,1374.72096,63252188.8217195
2021-09-08 15:00:00,45821.2,46461.42,45760.02,46087.35,2490.9493,114802556.7871564,70569.0,1227.1151,56550153.647567
2021-09-08 16:00:00,46082.9,46530.0,45860.01,46423.64,2404.10067,111196760.4619283,70841.0,1226.68286,56741384.0701751
2021-09-08 17:00:00,46425.97,46434.52,45991.28,46200.19,1731.17296,80001237.2932002,55141.0,812.12057,37522159.7573461
2021-09-08 18:00:00,46200.2,46496.7,46090.0,46496.7,1493.18177,69130168.7144128,54132.0,761.76065,35270419.0566522
2021-09-08 19:00:00,46496.7,46500.0,46250.0,46436.32,1627.93671,75489145.5013065,50649.0,782.59794,36285204.1113513
2021-09-08 20:00:00,46436.31,46440.85,45827.9,46041.34,1778.29831,81878241.4439515,55417.0,837.25093,38543963.0513041
2021-09-08 21:00:00,46041.35,46277.35,45920.99,46042.17,1418.82979,65454893.7883684,65728.0,665.8467,30721425.0138608
2021-09-08 22:00:00,46042.16,46779.0,45968.83,46596.71,2521.35854,117345177.8675739,61114.0,1252.72009,58288311.0692122
2021-09-08 23:00:00,46596.71,46678.31,45960.0,46048.31,2176.47837,100669067.5651573,53147.0,930.44861,43025228.2521823
2021-09-09 00:00:00,46048.31,46374.23,45858.36,46339.63,2940.09539,135516317.9708609,66992.0,1413.71452,65172232.6568391
2021-09-09 01:00:00,46339.62,46349.02,45892.03,46097.58,1717.61954,79147674.4465064,44734.0,759.872,35014221.8637403
2021-09-09 02:00:00,46099.7,46265.26,45701.0,45739.96,1938.23166,89129804.7762014,53278.0,845.4168,38884937.5286421
2021-09-09 03:00:00,45739.97,46087.3,45513.08,46001.11,2009.47151,92217527.9908982,53908.0,1009.8299,46345290.6944522
2021-09-09 04:00:00,46001.16,46320.1,45922.53,46165.24,1617.96589,74664373.9991381,47611.0,843.80265,38941488.6981694
2021-09-09 05:00:00,46165.23,46338.41,46008.29,46304.44,1457.20474,67338342.9667116,46639.0,663.70041,30671178.1496527
2021-09-09 06:00:00,46304.45,46358.4,46030.82,46146.44,1364.3252,63013154.0774753,45011.0,646.20613,29847761.8618529
2021-09-09 07:00:00,46146.44,46313.82,45883.42,46275.0,1712.27781,78987720.9646156,49322.0,789.25858,36416894.393515
2021-09-09 08:00:00,46275.01,46560.0,46159.01,46272.06,2696.73561,125074850.853205,72048.0,1230.75442,57087310.1459579
2021-09-09 09:00:00,46272.07,46394.4,46111.11,46160.88,1716.49456,79437967.2345505,47941.0,778.22138,36015323.8574517
2021-09-09 10:00:00,46160.88,46183.09,45888.38,46153.01,2457.00693,113150919.1839282,62158.0,1172.07771,53981629.3079963
2021-09-09 11:00:00,46153.0,46414.14,46070.8,46293.15,1675.07936,77549696.8915265,45607.0,741.84775,34340585.5257831
2021-09-09 12:00:00,46293.15,46850.0,45599.0,46670.7,5376.08108,248274324.9042546,122392.0,2663.34556,123084250.0470184
2021-09-09 13:00:00,46670.71,47240.68,46654.03,46875.98,5060.29301,237915219.1471915,110157.0,2463.5515,115812932.2136176
2021-09-09 14:00:00,46875.97,47180.0,46872.8,46931.78,2239.01602,105296107.125649,59393.0,1010.54755,47519434.6356786
2021-09-09 15:00:00,46931.78,47044.31,46690.04,47001.65,1846.13244,86568789.4792811,82923.0,817.47873,38334315.690234
2021-09-09 16:00:00,47001.65,47399.97,46844.62,47202.76,2173.08872,102317807.3936017,110059.0,1100.0184,51804955.2998737
2021-09-09 17:00:00,47202.76,47263.37,46751.07,46766.32,1907.06244,89630288.3562228,72803.0,869.83373,40877196.3572924
2021-09-09 18:00:00,46766.31,46828.05,46460.87,46632.42,2270.31125,105909438.5449752,64919.0,1086.37996,50678955.8714781
2021-09-09 19:00:00,46632.41,46719.99,46487.66,46574.75,1420.22597,66180121.2969183,71086.0,712.14591,33186228.2255167
2021-09-09 20:00:00,46567.2,46646.56,46051.21,46252.36,2000.79739,92685097.6366431,98881.0,1014.15036,46976613.573021
2021-09-09 21:00:00,46252.35,46486.66,46206.77,46484.22,1094.06588,50738101.3061019,69994.0,582.92631,27032029.9846584
2021-09-09 22:00:00,46484.21,46567.73,46266.71,46512.15,1029.25193,47773912.4493122,35801.0,513.47935,23836310.0743578
2021-09-09 23:00:00,46512.15,46643.47,46285.96,46395.14,932.82569,43345424.5224721,33929.0,454.82842,21132614.2525322
2021-09-10 00:00:00,46395.14,46699.15,46262.01,46577.3,1433.34239,66616291.1687857,66235.0,750.91405,34897659.0136257
2021-09-10 01:00:00,46577.3,47033.0,46562.97,46894.74,2056.43472,96242523.0024707,65444.0,1045.68618,48939701.3919277
2021-09-10 02:00:00,46898.23,46980.0,46665.07,46677.56,1144.337,53584322.3222175,77938.0,581.24489,27220472.9290792
2021-09-10 03:00:00,46677.57,46727.66,46475.71,46719.71,1055.53128,49200661.3908382,44708.0,514.55723,23986780.8722228
2021-09-10 04:00:00,46719.71,46817.99,46546.72,46564.66,806.78298,37690041.1116314,30337.0,422.92344,19757666.4844424
2021-09-10 05:00:00,46564.66,46768.12,46314.64,46694.96,1533.31161,71310793.3082209,41548.0,717.6254,33379597.1381985
2021-09-10 06:00:00,46694.96,46715.54,46365.51,46391.95,1027.956,47821839.9965715,33981.0,463.89977,21581932.6556705
2021-09-10 07:00:00,46391.95,46484.97,45900.0,46160.55,2601.14459,120133394.2126131,100455.0,1213.93164,56071726.0536981
2021-09-10 08:00:00,46160.55,46359.0,45623.44,46000.0,2991.6152,137701183.3112251,83892.0,1339.23491,61650945.0311679
2021-09-10 09:00:00,46000.0,46338.53,45732.88,46219.36,2227.21855,102622203.8651773,88392.0,1119.40472,51577691.3228067
2021-09-10 10:00:00,46219.36,46381.98,46100.0,46243.29,1512.92309,69952371.272635,47286.0,830.11369,38383730.8043683
2021-09-10 11:00:00,46243.3,46390.0,45956.78,46331.86,1462.12139,67504901.7632269,44527.0,727.06857,33571931.0645472
2021-09-10 12:00:00,46331.85,46494.99,45840.32,45914.88,1707.61911,78773239.3880423,53874.0,823.47255,37999171.2394833
2021-09-10 13:00:00,45914.87,46232.47,45600.0,45845.35,2833.08928,129898205.2716336,74390.0,1571.53132,72055321.5764906
2021-09-10 14:00:00,45845.35,46106.75,44888.0,45152.79,6430.65169,291993126.8093932,180068.0,3223.26918,146400733.2146314
2021-09-10 15:00:00,45145.83,45623.17,44738.9,45420.86,3640.59075,164528907.0460382,101944.0,1950.54194,88168299.4831355
2021-09-10 16:00:00,45420.86,45542.44,45308.0,45473.4,1603.04294,72831264.7988744,52499.0,769.5366,34963559.3870025
2021-09-10 17:00:00,45473.41,45720.0,45380.0,45711.08,1398.77156,63739650.3886472,51304.0,713.93373,32533184.1079158
2021-09-10 18:00:00,45711.09,45819.93,45617.1,45708.78,1675.24583,76562864.0135254,46550.0,830.85815,37972294.5557756
2021-09-10 19:00:00,45708.79,45739.98,45461.86,45649.78,1048.51126,47824797.0093124,35856.0,527.15457,24043469.8676863
2021-09-10 20:00:00,45649.78,45831.0,45045.0,45066.83,1965.39859,89219037.2436646,49287.0,1014.32543,46037216.1520921
2021-09-10 21:00:00,45066.83,45266.92,44132.29,44592.91,2734.84489,122276009.5627802,86409.0,1246.02179,55716718.9293296
2021-09-10 22:00:00,44592.91,44881.75,44334.79,44471.77,2429.47581,108475263.2122307,63253.0,1070.68289,47795028.9644271
2021-09-10 23:00:00,44471.77,44877.36,44244.96,44850.91,1728.30567,77195734.5697611,49764.0,890.66535,39785901.6395186
2021-09-11 00:00:00,44842.2,45247.0,44722.22,45221.27,2020.80537,90974426.8151312,58434.0,1075.54167,48414163.4598534
2021-09-11 01:00:00,45221.28,45498.27,45174.99,45338.66,1308.8386,59369642.9641352,39699.0,616.38913,27959122.3314965
2021-09-11 02:00:00,45338.65,45451.85,45139.25,45280.71,1146.99593,51964100.3145567,35860.0,571.9019,25908195.1715479
2021-09-11 03:00:00,45280.7,45313.41,44870.29,45191.88,1174.29166,52934873.7566628,37919.0,605.36955,27284525.1672292
2021-09-11 04:00:00,45191.89,45469.85,45136.48,45303.43,846.36828,38337373.854177,31219.0,442.23947,20031435.9103916
2021-09-11 05:00:00,45302.2,45365.49,45001.01,45341.33,930.38344,42032900.7365163,32512.0,472.26547,21337032.8268935
2021-09-11 06:00:00,45341.33,45443.81,45164.98,45268.23,843.83892,38222534.3652112,30615.0,415.57353,18823910.6951289
2021-09-11 07:00:00,45268.24,45315.58,44765.52,45043.97,2418.08784,108705837.2994599,49308.0,1444.57735,64924793.1689272
2021-09-11 08:00:00,45043.97,45188.93,44835.29,45126.98,1098.03146,49425927.5069095,34347.0,591.91369,26646387.8754255
2021-09-11 09:00:00,45125.43,45488.56,44947.03,45475.74,1309.74648,59219241.0173599,41620.0,650.14681,29406634.8494226
2021-09-11 10:00:00,45475.74,45727.49,45414.33,45668.0,1709.67009,77949037.9333786,50097.0,853.3632,38906965.0273869
2021-09-11 11:00:00,45668.0,45689.2,45363.22,45555.04,1213.98867,55329940.924803,37327.0,490.24926,22348369.7027204
2021-09-11 12:00:00,45555.68,45796.93,45444.44,45569.28,1458.29244,66536994.5199126,46991.0,755.83081,34488847.5503824
2021-09-11 13:00:00,45569.27,45645.87,45379.64,45620.44,1178.92634,53674203.321761,60455.0,572.73259,26077304.5044278
2021-09-11 14:00:00,45618.6,45768.0,45527.38,45675.13,1363.69122,62267847.3112382,65765.0,630.70203,28797622.579262
2021-09-11 15:00:00,45675.14,45698.3,45494.6,45573.99,1046.19519,47678851.7709069,57888.0,461.37968,21026040.3967867
2021-09-11 16:00:00,45573.99,45987.93,45405.5,45853.71,1817.41954,83082431.4902474,62456.0,808.30216,36969887.0203282
2021-09-11 17:00:00,45853.71,45888.33,45609.0,45626.3,972.89628,44509099.0296644,34841.0,413.44067,18914427.8863351
2021-09-11 18:00:00,45626.55,45668.82,45468.8,45647.33,853.10149,38887748.739659,31098.0,430.18701,19611481.2148133
2021-09-11 19:00:00,45647.34,45707.91,45300.0,45357.06,1076.14067,48925496.9238405,37928.0,416.95773,18962000.9769552
2021-09-11 20:00:00,45360.57,45426.63,45150.0,45300.21,1436.43481,65023541.9343804,37450.0,586.16497,26539041.3632621
2021-09-11 21:00:00,45300.22,45450.0,45267.65,45380.0,718.64351,32600769.5041703,30710.0,373.69763,16953692.3251147
2021-09-11 22:00:00,45380.0,45382.47,45006.0,45088.95,1305.78746,58990622.6558857,35379.0,539.28529,24365019.484037
2021-09-11 23:00:00,45088.94,45221.84,44974.79,45173.69,1191.83241,53727319.322749,80972.0,586.131,26426168.0742404
2021-09-12 00:00:00,45173.68,45297.28,44769.5,44953.98,1785.16782,80320699.1060728,61030.0,718.57277,32347198.7207917
2021-09-12 01:00:00,44953.99,45014.79,44742.06,44949.97,1075.13326,48216673.2338369,29205.0,453.95915,20362605.4085541
2021-09-12 02:00:00,44949.98,45319.39,44907.09,45304.4,898.99359,40589825.6070557,29210.0,438.03634,19774837.4834419
2021-09-12 03:00:00,45304.4,45343.6,45198.93,45316.28,876.424,39675345.669485,24054.0,369.609,16732662.77126
2021-09-12 04:00:00,45316.27,45500.0,45222.17,45334.11,898.48597,40762093.5410411,28858.0,453.29708,20567626.379761
2021-09-12 05:00:00,45334.1,45492.71,45236.0,45365.05,770.52946,34978132.7881405,23459.0,383.64508,17414941.9513921
2021-09-12 06:00:00,45365.06,45438.58,45112.93,45150.33,764.18124,34592319.6670461,25150.0,314.23138,14224295.7899906
2021-09-12 07:00:00,45150.34,45383.77,45044.0,45357.02,1089.4532,49235804.7152891,33203.0,511.93879,23136524.1445019
2021-09-12 08:00:00,45357.03,46155.0,45301.1,46119.31,2901.42296,133033839.3531534,84234.0,1584.48378,72643351.9397602
2021-09-12 09:00:00,46123.91,46200.0,45834.96,45857.81,1502.08613,69141199.9379018,77880.0,703.95351,32409009.0388712
2021-09-12 10:00:00,45857.81,45984.97,45730.27,45944.77,1320.89394,60593243.354698,44735.0,753.55504,34570064.2424792
2021-09-12 11:00:00,45944.76,46085.91,45864.82,46085.9,1012.29549,46531280.5836057,44198.0,521.94846,23992366.759867
2021-09-12 12:00:00,46085.91,46161.51,45950.0,45995.06,1236.36987,56944847.7085507,49426.0,554.24119,25528433.3483349
2021-09-12 13:00:00,45995.05,46270.56,45738.0,45924.35,1601.88772,73678193.7290194,57731.0,760.4278,34975177.2873298
2021-09-12 14:00:00,45924.35,46019.07,45841.7,45870.32,1158.7334,53233485.7105584,54545.0,564.37949,25929545.4523024
2021-09-12 15:00:00,45870.31,45970.0,45744.24,45886.99,1092.17534,50119059.1726821,62762.0,542.05729,24875252.1538616
2021-09-12 16:00:00,45890.61,46146.89,45840.0,45881.19,1585.53145,72892278.9147183,42750.0,843.35094,38773899.2771573
2021-09-12 17:00:00,45881.19,45978.21,45839.72,45930.95,715.14846,32832133.4207987,31306.0,343.00207,15747225.4802788
2021-09-12 18:00:00,45930.94,45995.45,45802.89,45896.63,820.09333,37619922.8513652,31345.0,401.52745,18418498.4191772
2021-09-12 19:00:00,45896.64,45964.03,45761.01,45902.87,664.34431,30479121.9077297,26933.0,321.14779,14734487.7937582
2021-09-12 20:00:00,45902.87,46200.0,45000.68,45091.83,3229.03746,146868685.4562071,105690.0,1422.84777,64732593.0217214
2021-09-12 21:00:00,45089.99,45294.74,44900.0,45287.41,1793.73284,80860745.0843464,85942.0,1024.73441,46205074.8203559
2021-09-12 22:00:00,45287.4,45786.78,45264.8,45786.78,1341.53367,60977084.105091,58348.0,729.37026,33157617.9970202
2021-09-12 23:00:00,45786.78,46460.0,45786.78,46025.24,1960.62561,90604904.6015882,67814.0,1021.1342,47182723.076897
2021-09-13 00:00:00,46025.23,46285.71,45932.2,46046.28,1324.85241,61082377.9016006,44734.0,675.49144,31142325.4947822
2021-09-13 01:00:00,46046.28,46100.0,45101.78,45177.19,2071.07142,94083069.7078333,58800.0,972.67836,44170144.2199717
2021-09-13 02:00:00,45177.19,45273.5,44817.41,44960.37,2346.18701,105678389.308347,63585.0,1067.75511,48102520.892614
2021-09-13 03:00:00,44960.37,45134.35,44555.0,44617.79,1979.42115,88843186.8279813,70590.0,916.5981,41149960.7186082
2021-09-13 04:00:00,44614.68,44765.0,44480.0,44711.0,3001.01527,133957699.8838769,104187.0,1349.51474,60239652.1406663
2021-09-13 05:00:00,44711.0,44974.19,44315.0,44745.14,3231.29934,144297752.1464825,76314.0,1472.70668,65756590.5354751
2021-09-13 06:00:00,44745.14,44906.68,44594.74,44813.5,1743.29632,78001032.7977217,41326.0,764.25014,34201474.5202121
2021-09-13 07:00:00,44813.5,44893.1,44174.0,44470.63,3013.59918,133943856.7558889,79256.0,1404.79023,62426297.7906499
2021-09-13 08:00:00,44470.62,44561.53,44164.2,44395.0,2301.39591,102082839.3536671,62123.0,1091.55528,48419121.9312835
2021-09-13 09:00:00,44395.0,44654.87,44344.67,44509.87,1640.31493,72963726.6813716,44690.0,803.41914,35737867.5775621
2021-09-13 10:00:00,44509.87,44770.93,44468.58,44691.66,1253.01462,55906080.3927864,38709.0,630.36242,28125832.308898
2021-09-13 11:00:00,44691.66,44915.0,44170.01,44859.24,2698.2446,120381869.5962677,62413.0,1276.92216,56989795.4712827
2021-09-13 12:00:00,44859.24,45006.0,44500.0,44629.42,2336.49838,104645205.7311456,53980.0,1074.41157,48125044.7697728
2021-09-13 13:00:00,44629.42,46880.0,44565.86,46140.01,8396.49203,385343590.3127436,188824.0,4417.14101,202739787.6414598
2021-09-13 14:00:00,46140.01,46249.37,43370.0,43933.32,13849.29924,613553474.650883,301219.0,6958.66874,308296207.2950414
2021-09-13 15:00:00,43933.32,44533.33,43858.0,44361.31,3028.82899,133940380.0803047,73629.0,1464.15211,64759579.6346416
2021-09-13 16:00:00,44361.97,44454.91,44167.01,44434.98,1704.12084,75487301.9913337,49727.0,854.88824,37870591.4135382
2021-09-13 17:00:00,44434.97,44561.52,44310.01,44461.74,1345.86706,59823806.7594544,38630.0,653.92533,29067525.3567781
2021-09-13 18:00:00,44461.74,44740.45,44304.48,44705.37,1370.57903,61085932.0434832,42678.0,700.20474,31202968.9341235
2021-09-13 19:00:00,44707.85,44813.55,44605.2,44741.66,1251.2415,55944810.5253394,34361.0,605.5718,27078181.2084064
2021-09-13 20:00:00,44741.66,45260.0,44738.34,45168.52,1508.1351,67751555.2180902,42586.0,819.16634,36814215.773108
2021-09-13 21:00:00,45174.25,45500.0,44910.93,45100.89,1645.11076,74305411.2801951,52525.0,866.09962,39114423.0257963
2021-09-13 22:00:00,45100.88,45222.22,44931.71,45055.36,1202.60166,54189257.3026402,46939.0,576.09272,25959495.2575273
2021-09-13 23:00:00,45055.36,45131.0,44784.03,44940.73,1186.66381,53375511.0121962,31687.0,624.6937,28097354.8676689
2021-09-14 00:00:00,44940.72,45300.0,44594.44,45168.69,1879.67913,84548548.9712903,54111.0,930.94649,41865595.7194854
2021-09-14 01:00:00,45168.7,45363.93,45088.7,45132.78,960.62656,43426784.6832708,30623.0,436.21861,19722826.2628103
2021-09-14 02:00:00,45132.82,45185.45,44976.84,45024.31,1059.00326,47717248.819202,29041.0,456.1246,20552433.4259315
2021-09-14 03:00:00,45024.3,45289.46,45010.0,45186.85,978.27645,44180062.015953,28532.0,458.87113,20722067.9505498
2021-09-14 04:00:00,45186.85,45320.0,45059.61,45083.6,965.00333,43641686.5219109,30105.0,462.03099,20894222.4828143
2021-09-14 05:00:00,45083.6,45256.04,45050.1,45237.46,822.08206,37121765.7318541,27599.0,390.11902,17616809.212449
2021-09-14 06:00:00,45237.47,45712.76,45148.56,45603.52,2069.03178,93847314.9432274,54043.0,1087.94016,49350873.965019
2021-09-14 07:00:00,45603.53,45881.6,45603.52,45720.02,2060.69194,94240777.5695779,52090.0,1022.42817,46760453.9110669
2021-09-14 08:00:00,45720.03,46048.49,45678.01,45961.72,2022.26617,92750667.7617648,51166.0,1035.49234,47494267.9632579
2021-09-14 09:00:00,45961.71,46178.43,45729.52,45836.71,1806.28721,82965837.1082467,47887.0,858.85279,39451265.4215189
2021-09-14 10:00:00,45836.71,46074.83,45800.22,46027.93,1164.21955,53447964.0756657,35677.0,587.17801,26957583.1377047
2021-09-14 11:00:00,46027.93,46141.78,45860.02,45973.8,1098.51827,50507382.1308753,33750.0,477.41701,21950549.3788926
2021-09-14 12:00:00,45973.79,46600.0,45756.16,46532.99,3811.73676,176331854.6315892,87752.0,1971.15105,91207894.0428149
2021-09-14 13:00:00,46533.0,46750.0,46319.24,46419.24,3593.125,167281217.1982091,85845.0,1710.66568,79640216.572067
2021-09-14 14:00:00,46419.34,46577.19,46052.15,46564.5,2480.95186,114927131.7553496,65618.0,1103.33205,51121339.7604151
2021-09-14 15:00:00,46564.49,46950.0,46557.12,46754.42,4154.16837,194287646.6894351,95855.0,2176.40894,101793922.8674272
2021-09-14 16:00:00,46754.43,46888.88,46512.95,46587.81,1704.08873,79580057.5024066,61844.0,807.93536,37728375.6957165
2021-09-14 17:00:00,46587.81,46793.71,46444.44,46739.74,1506.05693,70207183.7703475,41167.0,777.49805,36251108.0148032
2021-09-14 18:00:00,46739.75,46739.75,46331.01,46507.9,2023.5627,94097072.5766991,51001.0,908.31939,42239257.4466551
2021-09-14 19:00:00,46507.9,46650.01,46431.08,46474.89,1175.74932,54691861.71358,39761.0,585.13583,27218110.7823181
2021-09-14 20:00:00,46474.89,46964.9,46455.66,46792.97,1877.40266,87705234.0646351,43080.0,896.67373,41891406.4325642
2021-09-14 21:00:00,46793.49,46839.47,46376.99,46628.94,1218.38997,56801714.9412121,49166.0,598.6094,27907250.9156165
2021-09-14 22:00:00,46628.95,47249.45,46574.13,47182.69,2985.36966,140250215.7852746,69954.0,1739.47979,81728603.916382
2021-09-14 23:00:00,47182.68,47250.0,46883.52,47111.52,1439.56332,67702288.1003428,44591.0,703.6379,33090112.4406383
2021-09-15 00:00:00,47103.28,47369.17,46938.22,47155.08,2756.95471,129992501.5904023,67474.0,1425.48134,67213796.2743473
2021-09-15 01:00:00,47155.09,47470.0,46978.29,47050.73,1763.78321,83273715.5867909,53014.0,830.57759,39220886.9036322
2021-09-15 02:00:00,47050.73,47213.62,46972.58,47175.98,1006.94011,47422053.041656,36974.0,471.18495,22190976.6735273
2021-09-15 03:00:00,47175.99,47200.0,46950.0,47075.48,1384.2843,65192621.0082872,56099.0,711.84782,33521780.5300642
2021-09-15 04:00:00,47075.47,47124.95,46831.78,46867.71,1200.20386,56430389.5609704,31821.0,529.29556,24888369.7344852
2021-09-15 05:00:00,46867.71,47099.98,46788.0,46893.37,1331.6738,62522682.1468147,34351.0,524.49476,24624278.6271761
2021-09-15 06:00:00,46893.37,47031.87,46682.32,46914.99,1461.93556,68527767.3018515,41640.0,730.1451,34226285.6797671
2021-09-15 07:00:00,46915.0,47221.54,46862.4,47172.84,1213.53468,57128641.953655,39780.0,608.3104,28637821.7319456
2021-09-15 08:00:00,47172.84,47317.7,47013.0,47055.86,1801.71497,85022916.1293519,44542.0,807.41944,38103954.2367697
2021-09-15 09:00:00,47055.87,47289.14,47043.07,47124.38,1522.40075,71760158.3312946,37269.0,805.51885,37970948.3589524
2021-09-15 10:00:00,47124.39,47699.0,47114.76,47605.35,2974.98479,141213081.0085549,73214.0,1699.88422,80665703.1646113
2021-09-15 11:00:00,47605.34,47653.99,47331.53,47560.74,2010.30367,95488159.2055535,46603.0,896.64337,42591475.7415775
2021-09-15 12:00:00,47560.74,47664.98,47282.79,47397.8,1983.88842,94253276.8240586,46570.0,866.88787,41185358.6492203
2021-09-15 13:00:00,47397.79,47839.0,47333.16,47730.61,2156.53268,102711474.47887,59085.0,1123.59348,53514598.7982227
2021-09-15 14:00:00,47730.61,47895.0,47621.69,47860.32,2152.18152,102827804.5907875,56289.0,993.53527,47466859.463663
2021-09-15 15:00:00,47860.31,48370.31,47807.81,48288.0,4579.0204,220230346.7580385,106987.0,2265.92908,108986036.3611743
2021-09-15 16:00:00,48287.99,48429.87,48050.0,48056.51,2397.11462,115684244.7294777,62802.0,1028.8103,49652358.4703386
2021-09-15 17:00:00,48056.5,48257.44,47951.01,47980.67,1628.47755,78378397.6163789,44549.0,695.71858,33485166.9465453
2021-09-15 18:00:00,47982.53,48072.65,47835.36,48029.34,1675.36196,80362406.8552055,48052.0,829.79972,39806379.6639631
